Creek,Position,Species,yDistance,xDistance,Height,Diameter,Mature,Height.Diameter
a,Pointbar,CS,250,0,26.5,2.71,0,9.778597786
a,Pointbar,CS,250,0,58,2.7,0,21.48148148
a,Pointbar,CS,250,0,47.5,2.65,0,17.9245283
a,Pointbar,CS,250,0,28,2.64,0,10.60606061
a,Pointbar,CS,250,0,68,2.62,0,25.95419847
a,Pointbar,CS,250,0,73.5,2.6,0,28.26923077
a,Pointbar,CS,250,0,71.5,2.59,0,27.60617761
a,Pointbar,CS,250,0,86.5,2.59,0,33.3976834
a,Pointbar,CS,250,0,27,2.56,0,10.546875
a,Pointbar,CS,250,0,27.5,2.54,0,10.82677165
a,Pointbar,CS,250,0,29,2.52,0,11.50793651
a,Pointbar,CS,250,0,64.5,2.37,0,27.21518987
a,Pointbar,CS,250,0,61.5,2.36,0,26.05932203
a,Pointbar,CS,250,0,68.5,2.2,0,31.13636364
a,Pointbar,CS,250,0,60,2.09,0,28.70813397
a,Pointbar,CS,250,0,54.5,2.05,0,26.58536585
a,Pointbar,CS,250,0,47,1.78,0,26.40449438
a,Pointbar,CS,250,0,7,1.68,0,4.166666667
a,Pointbar,CS,250,5,57,3.29,0,17.32522796
a,Pointbar,CS,250,5,67.5,2.54,0,26.57480315
a,Pointbar,CS,250,5,73.5,2.47,0,29.75708502
a,Pointbar,CS,250,5,14.5,2.31,0,6.277056277
a,Pointbar,CS,250,5,38.5,2.21,0,17.42081448
a,Pointbar,CS,250,5,52,2.18,0,23.85321101
a,Pointbar,CS,250,5,34,2.18,0,15.59633028
a,Pointbar,CS,250,5,22,2.13,0,10.3286385
a,Pointbar,CS,250,5,40.5,2.04,0,19.85294118
a,Pointbar,CS,250,5,41,2.02,0,20.2970297
a,Pointbar,CS,250,5,25,1.96,0,12.75510204
a,Pointbar,CS,250,5,19.5,1.96,0,9.948979592
a,Pointbar,CS,250,5,71,1.94,0,36.59793814
a,Pointbar,CS,250,5,12,1.94,0,6.18556701
a,Pointbar,CS,250,5,53,1.91,0,27.7486911
a,Pointbar,CS,250,5,50.5,1.9,0,26.57894737
a,Pointbar,CS,250,5,49.5,1.87,0,26.47058824
a,Pointbar,CS,250,5,28.5,1.78,0,16.01123596
a,Pointbar,CS,250,5,49.5,1.78,0,27.80898876
a,Pointbar,CS,250,5,38.5,1.77,0,21.75141243
a,Pointbar,CS,250,5,24,1.76,0,13.63636364
a,Pointbar,CS,250,5,36,1.69,0,21.30177515
a,Pointbar,CS,250,5,53,1.65,0,32.12121212
a,Pointbar,CS,250,5,24,1.61,0,14.9068323
a,Pointbar,CS,250,5,63.5,1.6,0,39.6875
a,Pointbar,CS,250,5,5.5,1.56,0,3.525641026
a,Pointbar,CS,250,5,49.5,1.54,0,32.14285714
a,Pointbar,CS,250,5,37.5,1.54,0,24.35064935
a,Pointbar,CS,250,5,48,1.51,0,31.78807947
a,Pointbar,IC,250,5,56,3.26,0,17.17791411
a,Pointbar,IC,250,5,53,3.47,0,15.27377522
a,Pointbar,IC,250,5,52.5,2.21,0,23.75565611
a,Pointbar,IC,250,5,52,2.87,0,18.1184669
a,Pointbar,IC,250,5,52,2.54,0,20.47244094
a,Pointbar,IC,250,5,51,3.31,0,15.40785498
a,Pointbar,IC,250,5,50,2.75,0,18.18181818
a,Pointbar,IC,250,5,50,2.63,0,19.01140684
a,Pointbar,IC,250,5,47,2.17,0,21.65898618
a,Pointbar,IC,250,5,43.5,2.54,0,17.12598425
a,Pointbar,IC,250,5,42,2.71,0,15.49815498
a,Pointbar,IC,250,5,42,2.5,0,16.8
a,Pointbar,IC,250,5,40.5,2.83,0,14.31095406
a,Pointbar,IC,250,5,39.5,2.3,0,17.17391304
a,Pointbar,IC,250,5,38,2.68,0,14.17910448
a,Pointbar,IC,250,5,37.5,2.51,0,14.94023904
a,Pointbar,IC,250,5,37.5,2.35,0,15.95744681
a,Pointbar,IC,250,5,37.5,1.97,0,19.03553299
a,Pointbar,IC,250,5,35,2.53,0,13.83399209
a,Pointbar,IC,250,5,33,2.21,0,14.9321267
a,Pointbar,IC,250,5,32.5,2.37,0,13.71308017
a,Pointbar,IC,250,5,31,2.28,0,13.59649123
a,Pointbar,IC,250,5,28.5,2.08,0,13.70192308
a,Pointbar,IC,250,5,25,2.26,0,11.0619469
a,Pointbar,IC,250,5,23,2.51,0,9.163346614
a,Pointbar,IC,250,5,23,1.51,0,15.23178808
a,Pointbar,IC,250,5,22,2.11,0,10.42654028
a,Pointbar,IC,250,5,21,1.76,0,11.93181818
a,Pointbar,IC,250,5,16,1.81,0,8.839779006
a,Pointbar,CS,250,10,72,2.41,0,29.87551867
a,Pointbar,CS,250,10,49.5,2.3,0,21.52173913
a,Pointbar,CS,250,10,47.5,2.15,0,22.09302326
a,Pointbar,CS,250,10,58.5,2.11,0,27.72511848
a,Pointbar,CS,250,10,53,2.04,0,25.98039216
a,Pointbar,CS,250,10,39,2.03,0,19.21182266
a,Pointbar,CS,250,10,31.5,2.02,0,15.59405941
a,Pointbar,CS,250,10,36,1.99,0,18.09045226
a,Pointbar,CS,250,10,23,1.99,0,11.55778894
a,Pointbar,CS,250,10,29,1.98,0,14.64646465
a,Pointbar,CS,250,10,53,1.95,0,27.17948718
a,Pointbar,CS,250,10,72,1.92,0,37.5
a,Pointbar,CS,250,10,41.5,1.92,0,21.61458333
a,Pointbar,CS,250,10,39,1.88,0,20.74468085
a,Pointbar,CS,250,10,52,1.86,0,27.95698925
a,Pointbar,CS,250,10,51,1.85,0,27.56756757
a,Pointbar,CS,250,10,45,1.81,0,24.86187845
a,Pointbar,CS,250,10,51,1.77,0,28.81355932
a,Pointbar,CS,250,10,60.5,1.75,0,34.57142857
a,Pointbar,CS,250,10,56,1.72,0,32.55813953
a,Pointbar,CS,250,10,35.5,1.7,0,20.88235294
a,Pointbar,CS,250,10,14,1.69,0,8.284023669
a,Pointbar,CS,250,10,32,1.67,0,19.16167665
a,Pointbar,CS,250,10,11,1.61,0,6.832298137
a,Pointbar,CS,250,10,42,1.59,0,26.41509434
a,Pointbar,CS,250,10,35,1.58,0,22.15189873
a,Pointbar,CS,250,10,22,1.55,0,14.19354839
a,Pointbar,CS,250,10,31.5,1.54,0,20.45454545
a,Pointbar,CS,250,10,23,1.5,0,15.33333333
a,Pointbar,CS,250,10,18,1.33,0,13.53383459
a,Pointbar,IC,250,10,68,2.81,0,24.19928826
a,Pointbar,IC,250,10,64,2.93,0,21.84300341
a,Pointbar,IC,250,10,64,2.8,0,22.85714286
a,Pointbar,IC,250,10,61.5,2.69,0,22.86245353
a,Pointbar,IC,250,10,57,2.62,0,21.75572519
a,Pointbar,IC,250,10,56,2.76,0,20.28985507
a,Pointbar,IC,250,10,56,2.62,0,21.3740458
a,Pointbar,IC,250,10,52.5,2.72,0,19.30147059
a,Pointbar,IC,250,10,52,2.28,0,22.80701754
a,Pointbar,IC,250,10,52,2.01,0,25.87064677
a,Pointbar,IC,250,10,51,2.44,0,20.90163934
a,Pointbar,IC,250,10,51,2.09,0,24.40191388
a,Pointbar,IC,250,10,51,1.99,0,25.6281407
a,Pointbar,IC,250,10,50.5,1.95,0,25.8974359
a,Pointbar,IC,250,10,46.5,2.4,0,19.375
a,Pointbar,IC,250,10,45,2.44,0,18.44262295
a,Pointbar,IC,250,10,44.5,2.42,0,18.38842975
a,Pointbar,IC,250,10,44,2.77,0,15.88447653
a,Pointbar,IC,250,10,40,2.08,0,19.23076923
a,Pointbar,IC,250,10,38.5,2.34,0,16.45299145
a,Pointbar,IC,250,10,37,1.84,0,20.10869565
a,Pointbar,IC,250,10,36.5,1.83,0,19.94535519
a,Pointbar,IC,250,10,35.5,1.83,0,19.3989071
a,Pointbar,IC,250,10,31,1.84,0,16.84782609
a,Pointbar,IC,250,10,30.5,1.52,0,20.06578947
a,Pointbar,IC,250,10,26,2.15,0,12.09302326
a,Pointbar,IC,250,10,22,2.33,0,9.442060086
a,Pointbar,IC,250,10,20,1.7,0,11.76470588
a,Pointbar,IC,250,10,20,1.26,0,15.87301587
a,Pointbar,IC,250,10,20,1.2,0,16.66666667
a,Pointbar,CS,250,15,73,2.39,0,30.54393305
a,Pointbar,CS,250,15,59.5,2.36,0,25.21186441
a,Pointbar,CS,250,15,73,2.28,0,32.01754386
a,Pointbar,CS,250,15,64,2.17,0,29.49308756
a,Pointbar,CS,250,15,44,2.14,0,20.56074766
a,Pointbar,CS,250,15,19.5,2.11,0,9.241706161
a,Pointbar,CS,250,15,47,2.07,0,22.70531401
a,Pointbar,CS,250,15,16,1.96,0,8.163265306
a,Pointbar,CS,250,15,60.5,1.94,0,31.18556701
a,Pointbar,CS,250,15,70,1.89,0,37.03703704
a,Pointbar,CS,250,15,21,1.87,0,11.22994652
a,Pointbar,CS,250,15,51,1.85,0,27.56756757
a,Pointbar,CS,250,15,27,1.85,0,14.59459459
a,Pointbar,CS,250,15,37.5,1.82,0,20.6043956
a,Pointbar,CS,250,15,46,1.8,0,25.55555556
a,Pointbar,CS,250,15,52,1.78,0,29.21348315
a,Pointbar,CS,250,15,46.5,1.76,0,26.42045455
a,Pointbar,CS,250,15,50,1.76,0,28.40909091
a,Pointbar,CS,250,15,49.5,1.74,0,28.44827586
a,Pointbar,CS,250,15,36,1.74,0,20.68965517
a,Pointbar,CS,250,15,39,1.71,0,22.80701754
a,Pointbar,CS,250,15,47,1.68,0,27.97619048
a,Pointbar,CS,250,15,16.5,1.67,0,9.880239521
a,Pointbar,CS,250,15,46,1.62,0,28.39506173
a,Pointbar,CS,250,15,50,1.6,0,31.25
a,Pointbar,CS,250,15,62,1.53,0,40.52287582
a,Pointbar,CS,250,15,32.5,1.5,0,21.66666667
a,Pointbar,CS,250,15,36.5,1.49,0,24.4966443
a,Pointbar,CS,250,15,33.5,1.19,0,28.1512605
a,Pointbar,CS,250,15,27.5,1.03,0,26.69902913
a,Pointbar,IC,250,15,75,3.21,0,23.36448598
a,Pointbar,IC,250,15,74,3.53,0,20.9631728
a,Pointbar,IC,250,15,73.5,3.77,0,19.49602122
a,Pointbar,IC,250,15,72.5,3.22,0,22.51552795
a,Pointbar,IC,250,15,71,3.83,0,18.53785901
a,Pointbar,IC,250,15,71,3.43,0,20.69970845
a,Pointbar,IC,250,15,69.5,3.56,0,19.52247191
a,Pointbar,IC,250,15,68,2.84,0,23.94366197
a,Pointbar,IC,250,15,66.5,3.51,0,18.94586895
a,Pointbar,IC,250,15,66.5,3.38,0,19.67455621
a,Pointbar,IC,250,15,66.5,2.28,0,29.16666667
a,Pointbar,IC,250,15,66,3.41,0,19.35483871
a,Pointbar,IC,250,15,65.5,3.06,0,21.40522876
a,Pointbar,IC,250,15,65,2.57,0,25.29182879
a,Pointbar,IC,250,15,61,2.58,0,23.64341085
a,Pointbar,IC,250,15,58.5,3.45,0,16.95652174
a,Pointbar,IC,250,15,57,2.66,0,21.42857143
a,Pointbar,IC,250,15,55,2.74,0,20.0729927
a,Pointbar,IC,250,15,54,2.99,0,18.06020067
a,Pointbar,IC,250,15,39.5,1.91,0,20.68062827
a,Pointbar,IC,250,15,38,2.41,0,15.76763485
a,Pointbar,IC,250,15,38,2.29,0,16.59388646
a,Pointbar,IC,250,15,38,2.07,0,18.35748792
a,Pointbar,IC,250,15,34,2.06,0,16.50485437
a,Pointbar,IC,250,15,30.5,1.97,0,15.4822335
a,Pointbar,IC,250,15,27,1.53,0,17.64705882
a,Pointbar,IC,250,15,18.5,1.4,0,13.21428571
a,Pointbar,IC,250,15,15,1.44,0,10.41666667
a,Pointbar,CS,250,20,36,2.41,0,14.93775934
a,Pointbar,CS,250,20,60.5,2.23,0,27.13004484
a,Pointbar,CS,250,20,92,2.16,0,42.59259259
a,Pointbar,CS,250,20,67,2.11,0,31.7535545
a,Pointbar,CS,250,20,48.5,2.06,0,23.54368932
a,Pointbar,CS,250,20,64.5,2.04,0,31.61764706
a,Pointbar,CS,250,20,72.5,2.01,0,36.06965174
a,Pointbar,CS,250,20,84.5,2.01,0,42.039801
a,Pointbar,CS,250,20,82,2,0,41
a,Pointbar,CS,250,20,64.5,1.98,0,32.57575758
a,Pointbar,CS,250,20,22.5,1.96,0,11.47959184
a,Pointbar,CS,250,20,70.5,1.95,0,36.15384615
a,Pointbar,CS,250,20,82,1.94,0,42.26804124
a,Pointbar,CS,250,20,85,1.93,0,44.04145078
a,Pointbar,CS,250,20,28.5,1.88,0,15.15957447
a,Pointbar,CS,250,20,22,1.85,0,11.89189189
a,Pointbar,CS,250,20,63,1.81,0,34.80662983
a,Pointbar,CS,250,20,58,1.8,0,32.22222222
a,Pointbar,CS,250,20,15,1.76,0,8.522727273
a,Pointbar,CS,250,20,68,1.74,0,39.08045977
a,Pointbar,CS,250,20,32,1.71,0,18.71345029
a,Pointbar,CS,250,20,57,1.69,0,33.72781065
a,Pointbar,CS,250,20,8,1.66,0,4.819277108
a,Pointbar,CS,250,20,75,1.64,0,45.73170732
a,Pointbar,CS,250,20,55,1.58,0,34.81012658
a,Pointbar,CS,250,20,56.5,1.57,0,35.98726115
a,Pointbar,CS,250,20,68,1.54,0,44.15584416
a,Pointbar,CS,250,20,64,1.54,0,41.55844156
a,Pointbar,CS,250,20,45,1.42,0,31.69014085
a,Pointbar,CS,250,20,32,1.41,0,22.69503546
a,Pointbar,CS,250,20,61.5,1.35,0,45.55555556
a,Pointbar,IC,250,20,70,3.34,0,20.95808383
a,Pointbar,IC,250,20,66,4.07,0,16.21621622
a,Pointbar,IC,250,20,64,3.21,0,19.9376947
a,Pointbar,IC,250,20,51,3.02,0,16.88741722
a,Pointbar,IC,250,20,48,2.24,0,21.42857143
a,Pointbar,IC,250,20,44,2.16,0,20.37037037
a,Pointbar,IC,250,20,41,2.58,0,15.89147287
a,Pointbar,IC,250,20,35.5,2.14,0,16.58878505
a,Pointbar,IC,250,20,35,2.47,0,14.17004049
a,Pointbar,IC,250,20,23,1.2,0,19.16666667
a,Pointbar,IC,250,20,12,1.35,0,8.888888889
a,Pointbar,CS,250,25,59.5,2.57,0,23.15175097
a,Pointbar,CS,250,25,18.5,2.29,0,8.07860262
a,Pointbar,CS,250,25,22,2.29,0,9.6069869
a,Pointbar,CS,250,25,53,2.25,0,23.55555556
a,Pointbar,CS,250,25,64,2.24,0,28.57142857
a,Pointbar,CS,250,25,31.5,2.19,0,14.38356164
a,Pointbar,CS,250,25,53,2.18,0,24.31192661
a,Pointbar,CS,250,25,65.5,2.15,0,30.46511628
a,Pointbar,CS,250,25,48,2.11,0,22.74881517
a,Pointbar,CS,250,25,74,2.05,0,36.09756098
a,Pointbar,CS,250,25,32,2.04,0,15.68627451
a,Pointbar,CS,250,25,37,1.98,0,18.68686869
a,Pointbar,CS,250,25,79,1.95,0,40.51282051
a,Pointbar,CS,250,25,60.5,1.92,0,31.51041667
a,Pointbar,CS,250,25,25.5,1.87,0,13.63636364
a,Pointbar,CS,250,25,21.5,1.87,0,11.4973262
a,Pointbar,CS,250,25,61,1.85,0,32.97297297
a,Pointbar,CS,250,25,66.5,1.84,0,36.14130435
a,Pointbar,CS,250,25,48,1.83,0,26.2295082
a,Pointbar,CS,250,25,38,1.82,0,20.87912088
a,Pointbar,CS,250,25,62.5,1.77,0,35.31073446
a,Pointbar,CS,250,25,58.5,1.74,0,33.62068966
a,Pointbar,CS,250,25,51,1.71,0,29.8245614
a,Pointbar,CS,250,25,53.5,1.71,0,31.28654971
a,Pointbar,CS,250,25,39,1.7,0,22.94117647
a,Pointbar,CS,250,25,60,1.65,0,36.36363636
a,Pointbar,CS,250,25,23.5,1.56,0,15.06410256
a,Pointbar,CS,250,25,42.5,1.52,0,27.96052632
a,Pointbar,CS,250,25,21,1.43,0,14.68531469
a,Pointbar,CS,250,25,34,1.38,0,24.63768116
a,Pointbar,CS,250,30,73,2.61,0,27.96934866
a,Pointbar,CS,250,30,62,2.58,0,24.03100775
a,Pointbar,CS,250,30,30.5,2.49,0,12.24899598
a,Pointbar,CS,250,30,77,2.47,0,31.17408907
a,Pointbar,CS,250,30,52,2.41,0,21.57676349
a,Pointbar,CS,250,30,42,2.39,0,17.57322176
a,Pointbar,CS,250,30,84,2.38,0,35.29411765
a,Pointbar,CS,250,30,84,2.34,0,35.8974359
a,Pointbar,CS,250,30,26.5,2.21,0,11.99095023
a,Pointbar,CS,250,30,40,2.21,0,18.09954751
a,Pointbar,CS,250,30,51,2.2,0,23.18181818
a,Pointbar,CS,250,30,41,2.16,0,18.98148148
a,Pointbar,CS,250,30,35,2.16,0,16.2037037
a,Pointbar,CS,250,30,52.5,2.11,0,24.88151659
a,Pointbar,CS,250,30,36,2.11,0,17.06161137
a,Pointbar,CS,250,30,88,2.1,0,41.9047619
a,Pointbar,CS,250,30,40,2.1,0,19.04761905
a,Pointbar,CS,250,30,64.5,2.07,0,31.15942029
a,Pointbar,CS,250,30,45.5,2.07,0,21.98067633
a,Pointbar,CS,250,30,18.5,2.02,0,9.158415842
a,Pointbar,CS,250,30,79.5,1.99,0,39.94974874
a,Pointbar,CS,250,30,49,1.96,0,25
a,Pointbar,CS,250,30,72.5,1.92,0,37.76041667
a,Pointbar,CS,250,30,13,1.92,0,6.770833333
a,Pointbar,CS,250,30,65.5,1.88,0,34.84042553
a,Pointbar,CS,250,30,72.5,1.77,0,40.96045198
a,Pointbar,CS,250,30,41,1.75,0,23.42857143
a,Pointbar,CS,250,30,46,1.68,0,27.38095238
a,Pointbar,CS,250,30,32.5,1.57,0,20.70063694
a,Pointbar,CS,250,30,62,1.41,0,43.97163121
a,Cutbank,SM,0,0,28,2.89,0,9.688581315
a,Cutbank,SM,0,0,24,2.44,0,9.836065574
a,Cutbank,SM,0,0,20,1.78,0,11.23595506
a,Cutbank,SM,0,0,17,1.89,0,8.994708995
a,Cutbank,SM,0,0,16,2.25,0,7.111111111
a,Cutbank,SM,0,0,14,1.39,0,10.07194245
a,Cutbank,SM,0,0,13,1.79,0,7.262569832
a,Cutbank,SM,0,0,10,1.3,0,7.692307692
a,Cutbank,SM,0,0,6,1.44,0,4.166666667
a,Cutbank,SM,0,0,5,1.75,0,2.857142857
a,Cutbank,SM,0,5,60,3.11,0,19.2926045
a,Cutbank,SM,0,5,41,1.92,0,21.35416667
a,Cutbank,SM,0,5,36,2.27,0,15.85903084
a,Cutbank,SM,0,5,35,2.53,0,13.83399209
a,Cutbank,SM,0,5,35,2.31,0,15.15151515
a,Cutbank,SM,0,5,35,2,0,17.5
a,Cutbank,SM,0,5,33,1.57,0,21.01910828
a,Cutbank,SM,0,5,32,2.35,0,13.61702128
a,Cutbank,SM,0,5,31,2.27,0,13.65638767
a,Cutbank,SM,0,5,30,1.7,0,17.64705882
a,Cutbank,SM,0,5,29,2.36,0,12.28813559
a,Cutbank,SM,0,5,24,1.78,0,13.48314607
a,Cutbank,SM,0,5,20,1.96,0,10.20408163
a,Cutbank,SM,0,5,9,1.74,0,5.172413793
a,Cutbank,ST,0,10,53,2.7,1,19.62962963
a,Cutbank,ST,0,10,52.5,2.4,1,21.875
a,Cutbank,ST,0,10,57,2.32,1,24.56896552
a,Cutbank,ST,0,10,28,2.22,0,12.61261261
a,Cutbank,ST,0,10,21.5,2.08,0,10.33653846
a,Cutbank,ST,0,10,53,1.98,1,26.76767677
a,Cutbank,ST,0,10,34,1.97,0,17.25888325
a,Cutbank,ST,0,10,43.5,1.96,0,22.19387755
a,Cutbank,ST,0,10,31,1.96,0,15.81632653
a,Cutbank,ST,0,10,34,1.88,0,18.08510638
a,Cutbank,ST,0,10,20.5,1.7,0,12.05882353
a,Cutbank,ST,0,10,30.5,1.68,0,18.1547619
a,Cutbank,ST,0,10,27,1.64,0,16.46341463
a,Cutbank,ST,0,10,38,1.61,0,23.60248447
a,Cutbank,ST,0,10,32.5,1.6,0,20.3125
a,Cutbank,ST,0,10,18,1.57,0,11.46496815
a,Cutbank,ST,0,10,32.5,1.56,0,20.83333333
a,Cutbank,ST,0,10,25,1.56,0,16.02564103
a,Cutbank,ST,0,10,24,1.56,0,15.38461538
a,Cutbank,ST,0,10,26,1.55,0,16.77419355
a,Cutbank,ST,0,10,41,1.54,1,26.62337662
a,Cutbank,ST,0,10,33,1.52,0,21.71052632
a,Cutbank,ST,0,10,9,1.42,0,6.338028169
a,Cutbank,ST,0,10,30,1.41,1,21.27659574
a,Cutbank,ST,0,10,33,1.38,1,23.91304348
a,Cutbank,ST,0,10,37,1.35,0,27.40740741
a,Cutbank,ST,0,10,23,1.33,0,17.29323308
a,Cutbank,ST,0,10,36,1.2,1,30
a,Cutbank,ST,0,10,20,1.09,0,18.34862385
a,Cutbank,ST,0,10,6,1.06,0,5.660377358
a,Cutbank,SM,0,15,42,2.98,0,14.09395973
a,Cutbank,ST,0,15,92,3.8,1,24.21052632
a,Cutbank,ST,0,15,62.5,3.65,0,17.12328767
a,Cutbank,ST,0,15,82.5,3.46,1,23.84393064
a,Cutbank,ST,0,15,85,3.32,1,25.60240964
a,Cutbank,ST,0,15,72,3.02,1,23.8410596
a,Cutbank,ST,0,15,72,3.01,0,23.92026578
a,Cutbank,ST,0,15,64,2.8,1,22.85714286
a,Cutbank,ST,0,15,88,2.74,1,32.11678832
a,Cutbank,ST,0,15,71,2.7,0,26.2962963
a,Cutbank,ST,0,15,83,2.63,1,31.55893536
a,Cutbank,ST,0,15,64,2.63,0,24.33460076
a,Cutbank,ST,0,15,58,2.57,0,22.56809339
a,Cutbank,ST,0,15,80,2.57,1,31.12840467
a,Cutbank,ST,0,15,40,2.56,0,15.625
a,Cutbank,ST,0,15,63,2.47,0,25.50607287
a,Cutbank,ST,0,15,57.5,2.46,0,23.37398374
a,Cutbank,ST,0,15,52,2.44,0,21.31147541
a,Cutbank,ST,0,15,38.5,2.43,0,15.8436214
a,Cutbank,ST,0,15,75.5,2.38,1,31.72268908
a,Cutbank,ST,0,15,61,2.27,1,26.8722467
a,Cutbank,ST,0,15,52,2.27,0,22.90748899
a,Cutbank,ST,0,15,65,2.19,0,29.6803653
a,Cutbank,ST,0,15,26,2.19,0,11.87214612
a,Cutbank,ST,0,15,35,2.1,0,16.66666667
a,Cutbank,ST,0,15,67,2.07,0,32.36714976
a,Cutbank,ST,0,15,80,2.06,0,38.83495146
a,Cutbank,ST,0,15,39,1.99,0,19.59798995
a,Cutbank,ST,0,15,52,1.99,0,26.13065327
a,Cutbank,ST,0,15,58.5,1.99,1,29.39698492
a,Cutbank,ST,0,15,15,1.98,0,7.575757576
a,Cutbank,ST,0,15,50,1.97,0,25.38071066
a,Cutbank,ST,0,15,20,1.97,0,10.15228426
a,Cutbank,ST,0,15,64.5,1.93,1,33.41968912
a,Cutbank,ST,0,15,20.5,1.9,0,10.78947368
a,Cutbank,ST,0,15,62,1.89,0,32.8042328
a,Cutbank,ST,0,15,40.5,1.86,0,21.77419355
a,Cutbank,ST,0,15,29,1.77,0,16.38418079
a,Cutbank,ST,0,15,40,1.76,0,22.72727273
a,Cutbank,ST,0,15,44,1.76,0,25
a,Cutbank,ST,0,15,40,1.43,0,27.97202797
a,Cutbank,SM,0,20,50,1.9,1,26.31578947
a,Cutbank,SM,0,20,39.5,2.89,0,13.66782007
a,Cutbank,SM,0,20,38,2.06,0,18.44660194
a,Cutbank,ST,0,20,59.5,2.64,0,22.53787879
a,Cutbank,ST,0,20,77,2.63,0,29.27756654
a,Cutbank,ST,0,20,74,2.63,1,28.13688213
a,Cutbank,ST,0,20,60.5,2.44,1,24.79508197
a,Cutbank,ST,0,20,24,2.42,0,9.917355372
a,Cutbank,ST,0,20,53.5,2.31,0,23.16017316
a,Cutbank,ST,0,20,72,2.19,1,32.87671233
a,Cutbank,ST,0,20,64,2.09,0,30.62200957
a,Cutbank,ST,0,20,51,2.04,0,25
a,Cutbank,ST,0,20,27.5,2.04,0,13.48039216
a,Cutbank,ST,0,20,41,2,0,20.5
a,Cutbank,ST,0,20,39,1.97,0,19.79695431
a,Cutbank,ST,0,20,32.5,1.96,0,16.58163265
a,Cutbank,ST,0,20,71,1.96,1,36.2244898
a,Cutbank,ST,0,20,63,1.93,0,32.64248705
a,Cutbank,ST,0,20,57.5,1.93,1,29.79274611
a,Cutbank,ST,0,20,69,1.92,1,35.9375
a,Cutbank,ST,0,20,30,1.91,0,15.70680628
a,Cutbank,ST,0,20,57.5,1.9,1,30.26315789
a,Cutbank,ST,0,20,47.5,1.87,0,25.40106952
a,Cutbank,ST,0,20,59,1.86,1,31.72043011
a,Cutbank,ST,0,20,40.5,1.84,0,22.01086957
a,Cutbank,ST,0,20,29,1.79,0,16.20111732
a,Cutbank,ST,0,20,50,1.79,1,27.93296089
a,Cutbank,ST,0,20,52,1.76,0,29.54545455
a,Cutbank,ST,0,20,44,1.73,1,25.43352601
a,Cutbank,ST,0,20,45,1.7,1,26.47058824
a,Cutbank,ST,0,20,25,1.7,0,14.70588235
a,Cutbank,ST,0,20,25.5,1.42,0,17.95774648
a,Cutbank,ST,0,20,11.5,1.42,0,8.098591549
a,Cutbank,SM,0,25,81,2.86,1,28.32167832
a,Cutbank,SM,0,25,75.5,3.29,1,22.94832827
a,Cutbank,SM,0,25,73,3.07,1,23.77850163
a,Cutbank,SM,0,25,72,2.2,1,32.72727273
a,Cutbank,SM,0,25,71,2.83,1,25.08833922
a,Cutbank,SM,0,25,71,2.53,1,28.06324111
a,Cutbank,SM,0,25,64,2.57,1,24.90272374
a,Cutbank,SM,0,25,63,2.49,0,25.30120482
a,Cutbank,SM,0,25,63,2.32,1,27.15517241
a,Cutbank,SM,0,25,62.5,1.86,1,33.60215054
a,Cutbank,SM,0,25,62,2.6,1,23.84615385
a,Cutbank,SM,0,25,58,2.22,1,26.12612613
a,Cutbank,SM,0,25,57.5,1.57,0,36.62420382
a,Cutbank,SM,0,25,57,2.23,1,25.56053812
a,Cutbank,SM,0,25,55,2.05,1,26.82926829
a,Cutbank,SM,0,25,54,2.61,0,20.68965517
a,Cutbank,SM,0,25,53,2.93,0,18.0887372
a,Cutbank,SM,0,25,53,2.39,0,22.17573222
a,Cutbank,SM,0,25,51,2.31,0,22.07792208
a,Cutbank,SM,0,25,50,2.85,1,17.54385965
a,Cutbank,SM,0,25,50,2.3,0,21.73913043
a,Cutbank,SM,0,25,45,2.31,0,19.48051948
a,Cutbank,SM,0,25,41,2.49,0,16.46586345
a,Cutbank,SM,0,25,38,1.95,0,19.48717949
a,Cutbank,SM,0,25,36.5,1.55,1,23.5483871
a,Cutbank,SM,0,25,35.5,2.03,0,17.48768473
a,Cutbank,SM,0,25,34,1.81,0,18.78453039
a,Cutbank,SM,0,25,29,2.45,0,11.83673469
a,Cutbank,SM,0,25,23.5,1.91,0,12.30366492
a,Cutbank,SM,0,25,10.5,1.97,0,5.329949239
a,Cutbank,ST,0,25,68,3.14,0,21.65605096
a,Cutbank,SM,0,30,76.5,2.74,0,27.91970803
a,Cutbank,SM,0,30,71,2.95,0,24.06779661
a,Cutbank,SM,0,30,70,2.93,0,23.89078498
a,Cutbank,SM,0,30,67,2.98,1,22.48322148
a,Cutbank,SM,0,30,66,2.78,0,23.74100719
a,Cutbank,SM,0,30,66,2.41,0,27.38589212
a,Cutbank,SM,0,30,65,2.87,1,22.64808362
a,Cutbank,SM,0,30,64,2.76,0,23.1884058
a,Cutbank,SM,0,30,60,2.21,0,27.14932127
a,Cutbank,SM,0,30,59,3.17,0,18.61198738
a,Cutbank,SM,0,30,54.5,2.22,0,24.54954955
a,Cutbank,SM,0,30,54,2.58,0,20.93023256
a,Cutbank,SM,0,30,54,2.03,0,26.60098522
a,Cutbank,SM,0,30,53.5,2.85,0,18.77192982
a,Cutbank,SM,0,30,49,2.35,0,20.85106383
a,Cutbank,SM,0,30,46,2.2,0,20.90909091
a,Cutbank,SM,0,30,42,2.3,0,18.26086957
